Filepath,Class
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/AAN028.2019-03-21.003.A1+A1_1609.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SJH001.2020-08-08.160.W1+V1_6833.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SKB015.2020-04-04.200.W2+V1_804.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/AAN036.2019-03-15.001.A1+A1_5841.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/CTO002.2020-08-25.050.A1+t1_789.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/CTO002.2020-08-25.050.A1+t1_15758.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/CTO002.2020-08-25.050.A1+t1_29940.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/CTO002.2020-08-25.050.A1+t1_600.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/CTO002.2020-08-25.050.A1+t1_8255.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SKB004.2020-04-03.170.W2+V1_274.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/CTO002.2020-08-25.050.A1+t1_1510.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/AAN026.2019-03-21.009.A1+A1_1361.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SJH004.2020-08-08.180.W1+V1_9636.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SJH004.2020-08-08.180.W1+V1_15041.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/CTO002.2020-08-25.050.A1+t1_14792.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SKB016.2020-04-05.200.W2+V1_536.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/AAN032.2019-03-18.008.A1+A1_443.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/AAN030.2019-03-20.004.A1+A1_1314.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/AAN028.2019-03-21.003.A1+A1_5898.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/AAN028.2019-03-21.003.A1+A1_2893.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SJH004.2020-08-08.180.W1+V1_8946.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/CTO002.2020-08-25.050.A1+t1_19845.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SKB005.2020-04-03.200.W2+V1_289.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SJH004.2020-08-08.180.W1+V1_13388.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SKB005.2020-04-03.200.W2+V1_1038.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SJH004.2020-08-08.180.W1+V1_6671.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SJH001.2020-08-08.160.W1+V1_5118.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/AAN028.2019-03-21.003.A1+A1_3434.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SJH004.2020-08-08.180.W1+V1_3295.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/CTO002.2020-08-25.050.A1+t1_8312.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/AAN028.2019-03-21.003.A1+A1_1313.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SJH004.2020-08-08.180.W1+V1_9655.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SJH001.2020-08-08.160.W1+V1_8731.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SJH001.2020-08-08.160.W1+V1_830.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/AAN030.2019-03-20.004.A1+A1_5849.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/CTO002.2020-08-25.050.A1+t1_28626.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/AAN030.2019-03-20.004.A1+A1_7464.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SKB015.2020-04-28.200.W2+V1_2042.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SJH001.2020-08-08.160.W1+V1_1427.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/CTO002.2020-08-25.050.A1+t1_946.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/AAN036.2019-03-15.001.A1+A1_1113.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/CTO002.2020-08-25.050.A1+t1_15242.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/CTO002.2020-08-25.050.A1+t1_13409.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/AAN036.2019-03-15.001.A1+A1_2815.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SJH004.2020-08-08.180.W1+V1_13704.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SJH004.2020-08-08.180.W1+V1_63.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SKB016.2020-04-05.200.W2+V1_443.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/AAN036.2019-03-15.001.A1+A1_7756.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/CTO002.2020-08-25.050.A1+t1_16201.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/CTO002.2020-08-25.050.A1+t1_28207.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SJH004.2020-08-08.180.W1+V1_8890.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/AAN030.2019-03-20.004.A1+A1_517.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/AAN036.2019-03-15.001.A1+A1_8862.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SKB015.2020-04-04.200.W2+V1_737.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/CTO002.2020-08-25.050.A1+t1_23968.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom l/dlpom/SJH004.2020-08-08.180.W1+V1_800.jpg,dlpom
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN028.2019-03-21.003.A1+A1_5236.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-28.200.W2+V1_2824.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/CTO002.2020-08-25.050.A1+t1_11316.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_28.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB012.2020-04-04.200.W2+V1_472.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_10937.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/CTO002.2020-08-25.050.A1+t1_2322.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN028.2019-03-21.003.A1+A1_4141.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-04.200.W2+V1_427.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB016.2020-04-28.200.W1+V1_1224.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_2211.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH001.2020-08-08.160.W1+V1_1943.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_7354.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_212.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_14291.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_13.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH001.2020-08-08.160.W1+V1_5485.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_13933.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_269.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_13294.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN030.2019-03-20.004.A1+A1_7238.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-28.200.W2+V1_2464.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_10502.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-28.200.W2+V1_2596.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN032.2019-03-18.008.A1+A1_3751.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_10882.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB016.2020-04-05.200.W2+V1_289.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH001.2020-08-08.160.W1+V1_7072.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN032.2019-03-18.008.A1+A1_721.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-28.200.W2+V1_2800.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-28.200.W2+V1_1106.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_166.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN030.2019-03-20.004.A1+A1_2738.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-04.200.W2+V1_920.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/CTO002.2020-08-25.050.A1+t1_10384.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_9149.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN034.2019-03-21.008.A1+A1_423.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH001.2020-08-08.160.W1+V1_6015.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_13581.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_2812.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB012.2020-04-04.200.W2+V1_329.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN030.2019-03-20.004.A1+A1_6571.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN028.2019-03-21.003.A1+A1_5699.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_8169.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-28.200.W2+V1_272.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN028.2019-03-21.003.A1+A1_4296.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/CTO002.2020-08-25.050.A1+t1_21917.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB012.2020-04-04.200.W2+V1_68.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH001.2020-08-08.160.W1+V1_3626.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB016.2020-04-05.200.W2+V1_323.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-28.200.W2+V1_2564.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_12386.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN036.2019-03-15.001.A1+A1_7457.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN028.2019-03-21.003.A1+A1_4188.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-28.200.W2+V1_2179.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_6683.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH001.2020-08-08.160.W1+V1_10449.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN026.2019-03-21.009.A1+A1_240.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_244.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_182.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_6814.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/CTO002.2020-08-25.050.A1+t1_716.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN026.2019-03-21.009.A1+A1_364.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_261.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-28.200.W2+V1_2810.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN030.2019-03-20.004.A1+A1_1303.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-28.200.W2+V1_2651.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB016.2020-04-05.200.W2+V1_288.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN028.2019-03-21.003.A1+A1_1706.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN028.2019-03-21.003.A1+A1_4439.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB012.2020-04-04.200.W2+V1_330.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH001.2020-08-08.160.W1+V1_2506.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_268.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH001.2020-08-08.160.W1+V1_5576.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_9654.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_14993.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN028.2019-03-21.003.A1+A1_4727.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-04.200.W2+V1_426.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_4855.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB012.2020-04-04.200.W2+V1_522.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB012.2020-04-04.200.W2+V1_78.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB012.2020-04-04.200.W2+V1_588.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH001.2020-08-08.160.W1+V1_29.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN036.2019-03-15.001.A1+A1_7606.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_3501.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN028.2019-03-21.003.A1+A1_3284.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_957.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN030.2019-03-20.004.A1+A1_3236.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB016.2020-04-05.200.W2+V1_92.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN034.2019-03-21.008.A1+A1_1170.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_245.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_8610.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_13449.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH001.2020-08-08.160.W1+V1_10055.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB016.2020-04-28.200.W1+V1_1180.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH001.2020-08-08.160.W1+V1_815.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB016.2020-04-28.200.W1+V1_1009.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB016.2020-04-05.200.W2+V1_322.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_11367.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_12613.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/CTO002.2020-08-25.050.A1+t1_29009.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_14513.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/CTO002.2020-08-25.050.A1+t1_14451.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_7145.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH001.2020-08-08.160.W1+V1_4816.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN032.2019-03-18.008.A1+A1_1344.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_13608.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-28.200.W2+V1_2716.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB016.2020-04-05.200.W2+V1_290.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-28.200.W2+V1_2649.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-28.200.W2+V1_2254.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN030.2019-03-20.004.A1+A1_5618.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN028.2019-03-21.003.A1+A1_4111.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-28.200.W2+V1_2581.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_6099.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN036.2019-03-15.001.A1+A1_7774.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN030.2019-03-20.004.A1+A1_6703.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_6794.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB016.2020-04-28.200.W1+V1_1164.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_354.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH001.2020-08-08.160.W1+V1_7352.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN032.2019-03-18.008.A1+A1_5018.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH001.2020-08-08.160.W1+V1_6679.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN030.2019-03-20.004.A1+A1_6573.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH001.2020-08-08.160.W1+V1_3534.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_7952.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_4435.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SJH004.2020-08-08.180.W1+V1_14052.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/AAN030.2019-03-20.004.A1+A1_4408.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-28.200.W2+V1_2720.jpg,pom s
/DATA_init/plankton_datasets/MesoZ/nonzooplankton/debris and pom/pom/pom s/SKB015.2020-04-28.200.W2+V1_2087.jpg,pom s
