Filepath,Class
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/FBN006.2019-09-04.001.A1+A1_9.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/NBR001.2021-06-28.001.B1+F1_8149.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/NBR001.2021-06-28.001.B1+F1_3363.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/FBN005.2019-09-03.001.A1+A1_46.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/NBR001.2021-06-28.001.C1+L1_1913.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/NBR001.2021-06-28.001.C1+L1_6344.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/FBN005.2019-09-03.001.A1+A1_90.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/NBR001.2021-06-28.001.C1+L1_17525.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/NBR001.2021-06-28.001.C1+L1_18486.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/FBN002.2019-06-25.001.A1+A1_12.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/NBR001.2021-06-28.001.B1+F1_5729.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/NBR001.2021-06-28.001.B1+F1_6691.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/NBR001.2021-06-28.001.C1+L1_1198.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/NBR001.2021-06-28.001.C1+L1_15293.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/NBR001.2021-06-28.001.C1+L1_9507.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/FBN005.2019-09-03.001.A1+A1_139.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/FBN001.2019-06-22.001.A1+A1_86.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/NBR001.2021-06-28.001.B1+F1_7319.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Chrysophyceae/Chromulinales/Dinobryon/Dinobryon sp/FBN001.2019-06-22.001.A1+A1_105.jpg,Dinobryon sp
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha fibula/FBN015.2019-11-30.001.A1+A1_24.jpg,Dictyocha fibula
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha fibula/FBN011.2019-11-10.001.A1+A1_41.jpg,Dictyocha fibula
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha fibula/FBN026.2019-12-07.001.A1+A1_117.jpg,Dictyocha fibula
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_164.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN026.2019-12-07.001.A1+A1_24.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_116.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_124.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN015.2019-11-30.001.A1+A1_19.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_123.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_65.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_19.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_290.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_9.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_74.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_140.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_286.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN030.2021-01-25.001.A1+A1_4.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_149.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN017.2019-12-02.001.A1+A1_6.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_100.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_99.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_107.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_90.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_262.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN014.2019-11-25.001.A1+A1_1.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_109.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_97.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN015.2019-11-30.001.A1+A1_16.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_240.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_291.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_150.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN015.2019-11-30.001.A1+A1_11.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_122.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_16.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_232.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_159.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_89.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_324.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_119.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_275.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN030.2021-01-25.001.A1+A1_120.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_218.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN011.2019-11-10.001.A1+A1_141.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN017.2019-12-02.001.A1+A1_7.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_141.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN016.2019-12-02.001.A1+A1_19.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN011.2019-11-10.001.A1+A1_82.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_309.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_280.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_92.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN011.2019-11-10.001.A1+A1_65.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN014.2019-11-25.001.A1+A1_4.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_170.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_36.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_102.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_105.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN030.2021-01-25.001.A1+A1_1.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_227.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_76.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_142.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_244.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_243.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_292.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_315.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_69.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_168.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN017.2019-12-02.001.A1+A1_19.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN026.2019-12-07.001.A1+A1_205.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_29.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN015.2019-11-30.001.A1+A1_20.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_77.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_70.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_104.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN011.2019-11-10.001.A1+A1_228.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN011.2019-11-10.001.A1+A1_314.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_328.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_54.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_112.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_120.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN026.2019-12-07.001.A1+A1_128.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN012.2019-11-10.001.A1+A1_15.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Dictyochophyceae/Dictyochales/Dictyocha/Dictyocha speculum/FBN029.2021-01-25.001.A1+A1_152.jpg,Dictyocha speculum
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_50.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_55.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_29.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_20.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_27.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_22.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_12.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_15.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_69.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_67.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_6.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_71.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_7.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_76.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_73.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_78.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_9.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_31.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_99.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_97.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_46.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_102.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_61.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_127.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_66.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_11.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_14.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_68.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_13.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_16.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_26.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_21.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_24.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_56.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_80.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_28.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_40.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_39.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_30.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_49.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_8.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_79.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_70.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_38.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_92.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_31.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_36.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_71.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_65.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_123.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_67.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_62.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_4.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_69.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_10.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_15.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_17.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_22.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_27.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_25.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_52.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_3.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_75.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/FBN021.2019-09-04.001.A1+A1_79.jpg,background l
/DATA_init/plankton_datasets/MicroS/nonliving/artefact/background/background l/NBN022.2019-04-15.001.A1+A1_32.jpg,background l
